63;93;9.3664
93;42;6.1792
42;93;4.3246
93;105;3.1639
93;59;2.4615
63;56;2.0435
139;42;1.7909
93;56;1.7803
93;63;1.7803
6;93;1.5936
56;42;1.3008
93;52;1.2138
63;99;1.1607
56;93;1.0843
105;93;1.0695
6;56;1.0631
36;91;0.9782
91;93;0.974
93;89;0.957
93;6;0.9379
